,test_path,labels,pred,label_score,pred_score
3765,./test/rusak/United_States_001793.jpg,rusak,rusak,1,1
1273,./test/rusak/China_Drone_000078.jpg,rusak,rusak,1,1
1770,./test/rusak/Czech_002215.jpg,rusak,rusak,1,1
2062,./test/rusak/India_004827.jpg,rusak,rusak,1,1
2160,./test/rusak/India_007606.jpg,rusak,rusak,1,1
2868,./test/rusak/Japan_008853.jpg,rusak,rusak,1,1
3556,./test/rusak/P_36970.jpeg,rusak,rusak,1,1
1436,./test/rusak/China_Drone_001599.jpg,rusak,rusak,1,1
4097,./test/rusak/X_21720.jpeg,rusak,rusak,1,1
1493,./test/rusak/China_Drone_002206.jpg,rusak,rusak,1,1
3903,./test/rusak/United_States_003198.jpg,rusak,rusak,1,1
3140,./test/rusak/Japan_012612.jpg,rusak,normal,1,0
286,./test/normal/India_003259.jpg,normal,rusak,0,1
1923,./test/rusak/India_001295.jpg,rusak,rusak,1,1
938,./test/normal/Norway_004673.jpg,normal,normal,0,0
3054,./test/rusak/Japan_011353.jpg,rusak,rusak,1,1
2330,./test/rusak/Japan_000958.jpg,rusak,rusak,1,1
2355,./test/rusak/Japan_001322.jpg,rusak,rusak,1,1
4038,./test/rusak/United_States_004495.jpg,rusak,rusak,1,1
39,./test/normal/Czech_000885.jpg,normal,normal,0,0
3443,./test/rusak/Norway_006203.jpg,rusak,normal,1,0
1277,./test/rusak/China_Drone_000130.jpg,rusak,rusak,1,1
1804,./test/rusak/Czech_003180.jpg,rusak,rusak,1,1
2205,./test/rusak/India_008620.jpg,rusak,rusak,1,1
398,./test/normal/India_005854.jpg,normal,rusak,0,1
1955,./test/rusak/India_002113.jpg,rusak,rusak,1,1
1494,./test/rusak/China_Drone_002209.jpg,rusak,rusak,1,1
2842,./test/rusak/Japan_008562.jpg,rusak,rusak,1,1
1499,./test/rusak/China_Drone_002262.jpg,rusak,rusak,1,1
888,./test/normal/Norway_003913.jpg,normal,normal,0,0
1230,./test/rusak/AX_7010.jpeg,rusak,rusak,1,1
2189,./test/rusak/India_008313.jpg,rusak,rusak,1,1
1855,./test/rusak/F_44270.jpeg,rusak,rusak,1,1
2057,./test/rusak/India_004690.jpg,rusak,rusak,1,1
3535,./test/rusak/P_12000.jpeg,rusak,rusak,1,1
2302,./test/rusak/Japan_000567.jpg,rusak,rusak,1,1
1386,./test/rusak/China_Drone_001161.jpg,rusak,rusak,1,1
502,./test/normal/India_008579.jpg,normal,rusak,0,1
1414,./test/rusak/China_Drone_001407.jpg,rusak,rusak,1,1
2836,./test/rusak/Japan_008495.jpg,rusak,rusak,1,1
3954,./test/rusak/United_States_003804.jpg,rusak,rusak,1,1
1358,./test/rusak/China_Drone_000871.jpg,rusak,rusak,1,1
30,./test/normal/Czech_000747.jpg,normal,normal,0,0
2188,./test/rusak/India_008306.jpg,rusak,normal,1,0
3023,./test/rusak/Japan_010956.jpg,rusak,rusak,1,1
692,./test/normal/Norway_000881.jpg,normal,normal,0,0
4007,./test/rusak/United_States_004231.jpg,rusak,rusak,1,1
457,./test/normal/India_007289.jpg,normal,normal,0,0
2184,./test/rusak/India_008165.jpg,rusak,rusak,1,1
1738,./test/rusak/Czech_000908.jpg,rusak,rusak,1,1
3933,./test/rusak/United_States_003526.jpg,rusak,rusak,1,1
3008,./test/rusak/Japan_010597.jpg,rusak,rusak,1,1
3890,./test/rusak/United_States_003055.jpg,rusak,rusak,1,1
1976,./test/rusak/India_002662.jpg,rusak,rusak,1,1
2655,./test/rusak/Japan_005683.jpg,rusak,rusak,1,1
253,./test/normal/India_002347.jpg,normal,normal,0,0
799,./test/normal/Norway_002642.jpg,normal,rusak,0,1
2468,./test/rusak/Japan_003159.jpg,rusak,rusak,1,1
1379,./test/rusak/China_Drone_001081.jpg,rusak,rusak,1,1
517,./test/normal/India_008861.jpg,normal,rusak,0,1
501,./test/normal/India_008539.jpg,normal,normal,0,0
1349,./test/rusak/China_Drone_000782.jpg,rusak,rusak,1,1
3788,./test/rusak/United_States_001963.jpg,rusak,rusak,1,1
1515,./test/rusak/China_MotorBike_000047.jpg,rusak,rusak,1,1
3934,./test/rusak/United_States_003529.jpg,rusak,rusak,1,1
3393,./test/rusak/Norway_004753.jpg,rusak,rusak,1,1
2890,./test/rusak/Japan_009191.jpg,rusak,rusak,1,1
308,./test/normal/India_003672.jpg,normal,rusak,0,1
1972,./test/rusak/India_002565.jpg,rusak,rusak,1,1
2545,./test/rusak/Japan_004287.jpg,rusak,rusak,1,1
2243,./test/rusak/India_009287.jpg,rusak,normal,1,0
1009,./test/normal/Norway_005744.jpg,normal,normal,0,0
1170,./test/normal/Norway_008060.jpg,normal,normal,0,0
2600,./test/rusak/Japan_004866.jpg,rusak,rusak,1,1
1005,./test/normal/Norway_005720.jpg,normal,normal,0,0
1898,./test/rusak/India_000776.jpg,rusak,rusak,1,1
3842,./test/rusak/United_States_002596.jpg,rusak,rusak,1,1
2537,./test/rusak/Japan_004171.jpg,rusak,rusak,1,1
2183,./test/rusak/India_008154.jpg,rusak,normal,1,0
3706,./test/rusak/United_States_001165.jpg,rusak,rusak,1,1
2743,./test/rusak/Japan_007172.jpg,rusak,rusak,1,1
1098,./test/normal/Norway_006946.jpg,normal,normal,0,0
1471,./test/rusak/China_Drone_001953.jpg,rusak,rusak,1,1
138,./test/normal/Czech_002897.jpg,normal,normal,0,0
49,./test/normal/Czech_001037.jpg,normal,normal,0,0
333,./test/normal/India_004377.jpg,normal,rusak,0,1
3212,./test/rusak/L_6020.jpeg,rusak,rusak,1,1
2985,./test/rusak/Japan_010274.jpg,rusak,rusak,1,1
3984,./test/rusak/United_States_004009.jpg,rusak,rusak,1,1
2976,./test/rusak/Japan_010187.jpg,rusak,rusak,1,1
467,./test/normal/India_007777.jpg,normal,rusak,0,1
2345,./test/rusak/Japan_001149.jpg,rusak,rusak,1,1
22,./test/normal/Czech_000557.jpg,normal,normal,0,0
3834,./test/rusak/United_States_002532.jpg,rusak,rusak,1,1
2085,./test/rusak/India_005439.jpg,rusak,rusak,1,1
521,./test/normal/India_008903.jpg,normal,rusak,0,1
910,./test/normal/Norway_004168.jpg,normal,rusak,0,1
663,./test/normal/Norway_000352.jpg,normal,normal,0,0
3390,./test/rusak/Norway_004638.jpg,rusak,normal,1,0
3519,./test/rusak/Norway_007945.jpg,rusak,rusak,1,1
1261,./test/rusak/B_3260.jpeg,rusak,rusak,1,1
1282,./test/rusak/China_Drone_000188.jpg,rusak,rusak,1,1
4089,./test/rusak/X_10620.jpeg,rusak,rusak,1,1
1285,./test/rusak/China_Drone_000224.jpg,rusak,rusak,1,1
996,./test/normal/Norway_005631.jpg,normal,normal,0,0
3233,./test/rusak/Norway_000360.jpg,rusak,rusak,1,1
1593,./test/rusak/China_MotorBike_000780.jpg,rusak,rusak,1,1
23,./test/normal/Czech_000571.jpg,normal,normal,0,0
2551,./test/rusak/Japan_004348.jpg,rusak,rusak,1,1
405,./test/normal/India_006066.jpg,normal,rusak,0,1
1555,./test/rusak/China_MotorBike_000382.jpg,rusak,rusak,1,1
1768,./test/rusak/Czech_002202.jpg,rusak,normal,1,0
2935,./test/rusak/Japan_009745.jpg,rusak,rusak,1,1
1657,./test/rusak/China_MotorBike_001361.jpg,rusak,rusak,1,1
3900,./test/rusak/United_States_003171.jpg,rusak,rusak,1,1
1764,./test/rusak/Czech_002045.jpg,rusak,normal,1,0
4099,./test/rusak/X_22030.jpeg,rusak,rusak,1,1
2696,./test/rusak/Japan_006471.jpg,rusak,rusak,1,1
482,./test/normal/India_008148.jpg,normal,rusak,0,1
1763,./test/rusak/Czech_002028.jpg,rusak,normal,1,0
2788,./test/rusak/Japan_007759.jpg,rusak,rusak,1,1
3924,./test/rusak/United_States_003459.jpg,rusak,rusak,1,1
3755,./test/rusak/United_States_001670.jpg,rusak,rusak,1,1
2740,./test/rusak/Japan_007162.jpg,rusak,rusak,1,1
2310,./test/rusak/Japan_000620.jpg,rusak,rusak,1,1
2315,./test/rusak/Japan_000716.jpg,rusak,rusak,1,1
289,./test/normal/India_003360.jpg,normal,rusak,0,1
1992,./test/rusak/India_003243.jpg,rusak,rusak,1,1
2126,./test/rusak/India_006398.jpg,rusak,rusak,1,1
4034,./test/rusak/United_States_004450.jpg,rusak,rusak,1,1
2155,./test/rusak/India_007465.jpg,rusak,normal,1,0
3522,./test/rusak/Norway_008091.jpg,rusak,rusak,1,1
582,./test/normal/Japan_003826.jpg,normal,rusak,0,1
295,./test/normal/India_003463.jpg,normal,normal,0,0
61,./test/normal/Czech_001203.jpg,normal,normal,0,0
3452,./test/rusak/Norway_006550.jpg,rusak,rusak,1,1
2892,./test/rusak/Japan_009202.jpg,rusak,rusak,1,1
1093,./test/normal/Norway_006834.jpg,normal,normal,0,0
1457,./test/rusak/China_Drone_001832.jpg,rusak,rusak,1,1
3732,./test/rusak/United_States_001456.jpg,rusak,rusak,1,1
134,./test/normal/Czech_002754.jpg,normal,rusak,0,1
1475,./test/rusak/China_Drone_001977.jpg,rusak,rusak,1,1
1761,./test/rusak/Czech_001943.jpg,rusak,rusak,1,1
3853,./test/rusak/United_States_002715.jpg,rusak,rusak,1,1
3157,./test/rusak/Japan_012848.jpg,rusak,rusak,1,1
2342,./test/rusak/Japan_001079.jpg,rusak,rusak,1,1
2736,./test/rusak/Japan_007081.jpg,rusak,rusak,1,1
1513,./test/rusak/China_MotorBike_000037.jpg,rusak,rusak,1,1
1601,./test/rusak/China_MotorBike_000845.jpg,rusak,rusak,1,1
3271,./test/rusak/Norway_001192.jpg,rusak,normal,1,0
3527,./test/rusak/N_41590.jpeg,rusak,rusak,1,1
2623,./test/rusak/Japan_005236.jpg,rusak,rusak,1,1
1310,./test/rusak/China_Drone_000435.jpg,rusak,rusak,1,1
2630,./test/rusak/Japan_005316.jpg,rusak,rusak,1,1
1371,./test/rusak/China_Drone_000986.jpg,rusak,rusak,1,1
4115,./test/rusak/X_6260.jpeg,rusak,rusak,1,1
2078,./test/rusak/India_005294.jpg,rusak,normal,1,0
4084,./test/rusak/V_17600.jpeg,rusak,rusak,1,1
4037,./test/rusak/United_States_004484.jpg,rusak,rusak,1,1
3927,./test/rusak/United_States_003496.jpg,rusak,rusak,1,1
1001,./test/normal/Norway_005702.jpg,normal,normal,0,0
587,./test/normal/Japan_004833.jpg,normal,rusak,0,1
2613,./test/rusak/Japan_005057.jpg,rusak,rusak,1,1
566,./test/normal/Japan_000562.jpg,normal,rusak,0,1
927,./test/normal/Norway_004452.jpg,normal,normal,0,0
1571,./test/rusak/China_MotorBike_000515.jpg,rusak,rusak,1,1
3251,./test/rusak/Norway_000728.jpg,rusak,rusak,1,1
196,./test/normal/India_000820.jpg,normal,normal,0,0
1161,./test/normal/Norway_007903.jpg,normal,normal,0,0
2232,./test/rusak/India_009127.jpg,rusak,rusak,1,1
2689,./test/rusak/Japan_006347.jpg,rusak,rusak,1,1
3492,./test/rusak/Norway_007351.jpg,rusak,normal,1,0
118,./test/normal/Czech_002465.jpg,normal,normal,0,0
3690,./test/rusak/United_States_000966.jpg,rusak,rusak,1,1
598,./test/normal/Japan_007005.jpg,normal,rusak,0,1
2584,./test/rusak/Japan_004734.jpg,rusak,rusak,1,1
639,./test/normal/Norway_000081.jpg,normal,normal,0,0
227,./test/normal/India_001618.jpg,normal,normal,0,0
2631,./test/rusak/Japan_005318.jpg,rusak,rusak,1,1
2970,./test/rusak/Japan_010137.jpg,rusak,rusak,1,1
322,./test/normal/India_004008.jpg,normal,rusak,0,1
2374,./test/rusak/Japan_001638.jpg,rusak,rusak,1,1
1366,./test/rusak/China_Drone_000949.jpg,rusak,rusak,1,1
3460,./test/rusak/Norway_006725.jpg,rusak,rusak,1,1
2500,./test/rusak/Japan_003589.jpg,rusak,rusak,1,1
2889,./test/rusak/Japan_009123.jpg,rusak,rusak,1,1
4055,./test/rusak/United_States_004640.jpg,rusak,rusak,1,1
2424,./test/rusak/Japan_002523.jpg,rusak,rusak,1,1
3859,./test/rusak/United_States_002776.jpg,rusak,rusak,1,1
2430,./test/rusak/Japan_002582.jpg,rusak,rusak,1,1
3177,./test/rusak/Japan_013028.jpg,rusak,rusak,1,1
2058,./test/rusak/India_004706.jpg,rusak,rusak,1,1
2134,./test/rusak/India_006793.jpg,rusak,rusak,1,1
581,./test/normal/Japan_003365.jpg,normal,rusak,0,1
621,./test/normal/Japan_010947.jpg,normal,rusak,0,1
226,./test/normal/India_001587.jpg,normal,normal,0,0
2123,./test/rusak/India_006381.jpg,rusak,rusak,1,1
17,./test/normal/Czech_000490.jpg,normal,rusak,0,1
2165,./test/rusak/India_007718.jpg,rusak,rusak,1,1
1710,./test/rusak/China_MotorBike_001933.jpg,rusak,rusak,1,1
2527,./test/rusak/Japan_003998.jpg,rusak,rusak,1,1
2858,./test/rusak/Japan_008720.jpg,rusak,rusak,1,1
3234,./test/rusak/Norway_000363.jpg,rusak,normal,1,0
182,./test/normal/India_000262.jpg,normal,rusak,0,1
418,./test/normal/India_006379.jpg,normal,rusak,0,1
3459,./test/rusak/Norway_006692.jpg,rusak,rusak,1,1
1759,./test/rusak/Czech_001879.jpg,rusak,normal,1,0
572,./test/normal/Japan_001366.jpg,normal,rusak,0,1
229,./test/normal/India_001713.jpg,normal,normal,0,0
1473,./test/rusak/China_Drone_001965.jpg,rusak,rusak,1,1
4063,./test/rusak/United_States_004720.jpg,rusak,rusak,1,1
534,./test/normal/India_009293.jpg,normal,rusak,0,1
3520,./test/rusak/Norway_007970.jpg,rusak,rusak,1,1
3058,./test/rusak/Japan_011403.jpg,rusak,rusak,1,1
1362,./test/rusak/China_Drone_000906.jpg,rusak,rusak,1,1
1191,./test/rusak/AC_6390.jpeg,rusak,rusak,1,1
2094,./test/rusak/India_005578.jpg,rusak,rusak,1,1
276,./test/normal/India_003072.jpg,normal,rusak,0,1
3814,./test/rusak/United_States_002297.jpg,rusak,rusak,1,1
242,./test/normal/India_002075.jpg,normal,normal,0,0
3031,./test/rusak/Japan_011071.jpg,rusak,normal,1,0
1087,./test/normal/Norway_006778.jpg,normal,rusak,0,1
2807,./test/rusak/Japan_008033.jpg,rusak,rusak,1,1
3164,./test/rusak/Japan_012926.jpg,rusak,rusak,1,1
3983,./test/rusak/United_States_004003.jpg,rusak,rusak,1,1
2172,./test/rusak/India_007917.jpg,rusak,rusak,1,1
2896,./test/rusak/Japan_009243.jpg,rusak,rusak,1,1
2672,./test/rusak/Japan_006005.jpg,rusak,rusak,1,1
2209,./test/rusak/India_008653.jpg,rusak,rusak,1,1
2505,./test/rusak/Japan_003646.jpg,rusak,rusak,1,1
998,./test/normal/Norway_005647.jpg,normal,normal,0,0
3002,./test/rusak/Japan_010495.jpg,rusak,rusak,1,1
3852,./test/rusak/United_States_002700.jpg,rusak,rusak,1,1
842,./test/normal/Norway_003303.jpg,normal,normal,0,0
2940,./test/rusak/Japan_009797.jpg,rusak,rusak,1,1
991,./test/normal/Norway_005582.jpg,normal,normal,0,0
3490,./test/rusak/Norway_007313.jpg,rusak,normal,1,0
346,./test/normal/India_004760.jpg,normal,rusak,0,1
558,./test/normal/India_009789.jpg,normal,rusak,0,1
2329,./test/rusak/Japan_000954.jpg,rusak,rusak,1,1
2301,./test/rusak/Japan_000558.jpg,rusak,rusak,1,1
480,./test/normal/India_008124.jpg,normal,normal,0,0
257,./test/normal/India_002548.jpg,normal,rusak,0,1
2981,./test/rusak/Japan_010228.jpg,rusak,rusak,1,1
533,./test/normal/India_009255.jpg,normal,normal,0,0
124,./test/normal/Czech_002520.jpg,normal,normal,0,0
2216,./test/rusak/India_008755.jpg,rusak,rusak,1,1
4139,./test/rusak/Y_32680.jpeg,rusak,rusak,1,1
2452,./test/rusak/Japan_002908.jpg,rusak,rusak,1,1
3222,./test/rusak/Norway_000078.jpg,rusak,normal,1,0
2898,./test/rusak/Japan_009266.jpg,rusak,rusak,1,1
3133,./test/rusak/Japan_012543.jpg,rusak,rusak,1,1
3818,./test/rusak/United_States_002358.jpg,rusak,rusak,1,1
2293,./test/rusak/Japan_000447.jpg,rusak,rusak,1,1
1245,./test/rusak/BI_1910.jpeg,rusak,rusak,1,1
1262,./test/rusak/B_480.jpeg,rusak,rusak,1,1
2429,./test/rusak/Japan_002574.jpg,rusak,rusak,1,1
2096,./test/rusak/India_005593.jpg,rusak,normal,1,0
4012,./test/rusak/United_States_004271.jpg,rusak,rusak,1,1
1376,./test/rusak/China_Drone_001065.jpg,rusak,rusak,1,1
1698,./test/rusak/China_MotorBike_001796.jpg,rusak,rusak,1,1
489,./test/normal/India_008360.jpg,normal,normal,0,0
3077,./test/rusak/Japan_011676.jpg,rusak,rusak,1,1
3119,./test/rusak/Japan_012337.jpg,rusak,rusak,1,1
3412,./test/rusak/Norway_005357.jpg,rusak,rusak,1,1
3184,./test/rusak/Japan_013114.jpg,rusak,rusak,1,1
2382,./test/rusak/Japan_001770.jpg,rusak,normal,1,0
3856,./test/rusak/United_States_002734.jpg,rusak,rusak,1,1
1239,./test/rusak/BH_10000.jpeg,rusak,rusak,1,1
92,./test/normal/Czech_001861.jpg,normal,normal,0,0
2230,./test/rusak/India_009071.jpg,rusak,rusak,1,1
1794,./test/rusak/Czech_002871.jpg,rusak,normal,1,0
773,./test/normal/Norway_002264.jpg,normal,rusak,0,1
866,./test/normal/Norway_003610.jpg,normal,rusak,0,1
1969,./test/rusak/India_002496.jpg,rusak,rusak,1,1
2734,./test/rusak/Japan_007043.jpg,rusak,rusak,1,1
4112,./test/rusak/X_27010.jpeg,rusak,rusak,1,1
2200,./test/rusak/India_008563.jpg,rusak,rusak,1,1
3961,./test/rusak/United_States_003841.jpg,rusak,rusak,1,1
944,./test/normal/Norway_004788.jpg,normal,normal,0,0
4092,./test/rusak/X_13110.jpeg,rusak,rusak,1,1
1837,./test/rusak/F_16600.jpeg,rusak,rusak,1,1
3266,./test/rusak/Norway_001087.jpg,rusak,rusak,1,1
1078,./test/normal/Norway_006650.jpg,normal,normal,0,0
2244,./test/rusak/India_009349.jpg,rusak,rusak,1,1
154,./test/normal/Czech_003259.jpg,normal,normal,0,0
3500,./test/rusak/Norway_007491.jpg,rusak,normal,1,0
245,./test/normal/India_002168.jpg,normal,rusak,0,1
4149,./test/rusak/Y_39240.jpeg,rusak,normal,1,0
548,./test/normal/India_009652.jpg,normal,rusak,0,1
4159,./test/rusak/Y_45760.jpeg,rusak,rusak,1,1
983,./test/normal/Norway_005476.jpg,normal,rusak,0,1
1254,./test/rusak/BK_9000.jpeg,rusak,rusak,1,1
1281,./test/rusak/China_Drone_000172.jpg,rusak,rusak,1,1
541,./test/normal/India_009400.jpg,normal,normal,0,0
3126,./test/rusak/Japan_012446.jpg,rusak,rusak,1,1
4158,./test/rusak/Y_45060.jpeg,rusak,rusak,1,1
635,./test/normal/Norway_000023.jpg,normal,normal,0,0
3136,./test/rusak/Japan_012573.jpg,rusak,rusak,1,1
444,./test/normal/India_006908.jpg,normal,normal,0,0
2019,./test/rusak/India_003857.jpg,rusak,rusak,1,1
2299,./test/rusak/Japan_000546.jpg,rusak,normal,1,0
775,./test/normal/Norway_002294.jpg,normal,rusak,0,1
2883,./test/rusak/Japan_009081.jpg,rusak,rusak,1,1
1540,./test/rusak/China_MotorBike_000239.jpg,rusak,rusak,1,1
3283,./test/rusak/Norway_001670.jpg,rusak,rusak,1,1
882,./test/normal/Norway_003846.jpg,normal,normal,0,0
436,./test/normal/India_006782.jpg,normal,rusak,0,1
296,./test/normal/India_003481.jpg,normal,rusak,0,1
500,./test/normal/India_008533.jpg,normal,rusak,0,1
3970,./test/rusak/United_States_003892.jpg,rusak,rusak,1,1
3176,./test/rusak/Japan_013025.jpg,rusak,rusak,1,1
2670,./test/rusak/Japan_005917.jpg,rusak,rusak,1,1
3971,./test/rusak/United_States_003893.jpg,rusak,rusak,1,1
3680,./test/rusak/United_States_000795.jpg,rusak,rusak,1,1
2072,./test/rusak/India_005025.jpg,rusak,rusak,1,1
868,./test/normal/Norway_003642.jpg,normal,rusak,0,1
1927,./test/rusak/India_001415.jpg,rusak,rusak,1,1
1931,./test/rusak/India_001558.jpg,rusak,normal,1,0
3841,./test/rusak/United_States_002586.jpg,rusak,rusak,1,1
2423,./test/rusak/Japan_002509.jpg,rusak,rusak,1,1
1180,./test/rusak/AC_2520.jpeg,rusak,rusak,1,1
675,./test/normal/Norway_000569.jpg,normal,normal,0,0
443,./test/normal/India_006900.jpg,normal,rusak,0,1
3068,./test/rusak/Japan_011595.jpg,rusak,rusak,1,1
2878,./test/rusak/Japan_009021.jpg,rusak,rusak,1,1
829,./test/normal/Norway_003211.jpg,normal,rusak,0,1
1330,./test/rusak/China_Drone_000628.jpg,rusak,rusak,1,1
1329,./test/rusak/China_Drone_000617.jpg,rusak,rusak,1,1
570,./test/normal/Japan_001073.jpg,normal,rusak,0,1
3436,./test/rusak/Norway_006030.jpg,rusak,rusak,1,1
173,./test/normal/India_000073.jpg,normal,normal,0,0
3086,./test/rusak/Japan_011758.jpg,rusak,rusak,1,1
3032,./test/rusak/Japan_011076.jpg,rusak,rusak,1,1
1018,./test/normal/Norway_005822.jpg,normal,normal,0,0
958,./test/normal/Norway_005017.jpg,normal,rusak,0,1
2566,./test/rusak/Japan_004494.jpg,rusak,rusak,1,1
3786,./test/rusak/United_States_001940.jpg,rusak,rusak,1,1
3508,./test/rusak/Norway_007701.jpg,rusak,rusak,1,1
2611,./test/rusak/Japan_005013.jpg,rusak,rusak,1,1
3530,./test/rusak/O_11340.jpeg,rusak,rusak,1,1
3028,./test/rusak/Japan_011027.jpg,rusak,rusak,1,1
1654,./test/rusak/China_MotorBike_001332.jpg,rusak,rusak,1,1
306,./test/normal/India_003670.jpg,normal,rusak,0,1
10,./test/normal/Czech_000299.jpg,normal,rusak,0,1
14,./test/normal/Czech_000421.jpg,normal,normal,0,0
2801,./test/rusak/Japan_007965.jpg,rusak,rusak,1,1
402,./test/normal/India_006032.jpg,normal,rusak,0,1
1994,./test/rusak/India_003284.jpg,rusak,rusak,1,1
4,./test/normal/Czech_000057.jpg,normal,normal,0,0
682,./test/normal/Norway_000753.jpg,normal,normal,0,0
1431,./test/rusak/China_Drone_001543.jpg,rusak,rusak,1,1
4061,./test/rusak/United_States_004702.jpg,rusak,rusak,1,1
4167,./test/rusak/Y_49650.jpeg,rusak,rusak,1,1
2627,./test/rusak/Japan_005290.jpg,rusak,rusak,1,1
817,./test/normal/Norway_002987.jpg,normal,normal,0,0
1765,./test/rusak/Czech_002067.jpg,rusak,normal,1,0
2779,./test/rusak/Japan_007665.jpg,rusak,rusak,1,1
285,./test/normal/India_003224.jpg,normal,rusak,0,1
3652,./test/rusak/United_States_000598.jpg,rusak,rusak,1,1
473,./test/normal/India_007933.jpg,normal,normal,0,0
4114,./test/rusak/X_2820.jpeg,rusak,rusak,1,1
3534,./test/rusak/O_8210.jpeg,rusak,rusak,1,1
3232,./test/rusak/Norway_000353.jpg,rusak,rusak,1,1
1051,./test/normal/Norway_006202.jpg,normal,normal,0,0
914,./test/normal/Norway_004201.jpg,normal,normal,0,0
1872,./test/rusak/India_000076.jpg,rusak,normal,1,0
1914,./test/rusak/India_001145.jpg,rusak,rusak,1,1
2254,./test/rusak/India_009544.jpg,rusak,normal,1,0
953,./test/normal/Norway_004910.jpg,normal,normal,0,0
1675,./test/rusak/China_MotorBike_001563.jpg,rusak,rusak,1,1
1084,./test/normal/Norway_006727.jpg,normal,rusak,0,1
2213,./test/rusak/India_008676.jpg,rusak,rusak,1,1
3239,./test/rusak/Norway_000462.jpg,rusak,rusak,1,1
1068,./test/normal/Norway_006466.jpg,normal,normal,0,0
3644,./test/rusak/United_States_000555.jpg,rusak,rusak,1,1
575,./test/normal/Japan_001592.jpg,normal,rusak,0,1
1077,./test/normal/Norway_006641.jpg,normal,rusak,0,1
290,./test/normal/India_003361.jpg,normal,normal,0,0
2476,./test/rusak/Japan_003299.jpg,rusak,rusak,1,1
3132,./test/rusak/Japan_012537.jpg,rusak,rusak,1,1
3188,./test/rusak/J_11910.jpeg,rusak,rusak,1,1
3302,./test/rusak/Norway_002083.jpg,rusak,normal,1,0
1116,./test/normal/Norway_007134.jpg,normal,rusak,0,1
3469,./test/rusak/Norway_006983.jpg,rusak,rusak,1,1
1427,./test/rusak/China_Drone_001488.jpg,rusak,rusak,1,1
249,./test/normal/India_002315.jpg,normal,rusak,0,1
3827,./test/rusak/United_States_002473.jpg,rusak,rusak,1,1
2991,./test/rusak/Japan_010323.jpg,rusak,rusak,1,1
1830,./test/rusak/D_15690.jpeg,rusak,rusak,1,1
3866,./test/rusak/United_States_002836.jpg,rusak,rusak,1,1
66,./test/normal/Czech_001301.jpg,normal,normal,0,0
188,./test/normal/India_000406.jpg,normal,rusak,0,1
3981,./test/rusak/United_States_003985.jpg,rusak,rusak,1,1
219,./test/normal/India_001477.jpg,normal,rusak,0,1
380,./test/normal/India_005487.jpg,normal,normal,0,0
218,./test/normal/India_001437.jpg,normal,normal,0,0
2906,./test/rusak/Japan_009311.jpg,rusak,rusak,1,1
1757,./test/rusak/Czech_001727.jpg,rusak,normal,1,0
835,./test/normal/Norway_003247.jpg,normal,normal,0,0
1948,./test/rusak/India_002040.jpg,rusak,normal,1,0
3937,./test/rusak/United_States_003545.jpg,rusak,rusak,1,1
252,./test/normal/India_002334.jpg,normal,rusak,0,1
1235,./test/rusak/A_8390.jpeg,rusak,rusak,1,1
867,./test/normal/Norway_003639.jpg,normal,normal,0,0
3260,./test/rusak/Norway_000963.jpg,rusak,rusak,1,1
4152,./test/rusak/Y_44290.jpeg,rusak,rusak,1,1
596,./test/normal/Japan_006950.jpg,normal,rusak,0,1
